call_id,incident_id,latitude,longitude,reported_type,timestamp,caller,confidence,hash_key
CALL00971,INC0149,13.057499,77.570566,fire,2025-12-12 14:45:13,+917123248139,0.59,13.057_77.571|fire
CALL00972,INC0165,12.922123,77.698938,fire,2025-12-12 00:13:48,+918128636838,0.9,12.922_77.699|fire
CALL00973,INC0033,13.071385,77.691664,fire,2025-12-13 13:34:11,+918249389403,0.84,13.071_77.692|fire
CALL00974,INC0079,12.960734,77.631372,fire,2025-12-10 14:45:50,+917337902470,0.82,12.961_77.631|fire
CALL00975,INC0128,13.017892,77.510637,police,2025-12-11 13:15:00,+919934883454,0.69,13.018_77.511|police
CALL00976,INC0141,12.988029,77.557765,police,2025-12-13 04:35:28,+917430101493,0.71,12.988_77.558|police
CALL00977,INC0062,13.012136,77.633296,fire,2025-12-10 18:51:20,+916703728683,0.59,13.012_77.633|fire
CALL00978,INC0038,13.045571,77.563659,medical,2025-12-10 13:09:42,+918450058871,0.56,13.046_77.564|medical
CALL00979,INC0139,12.911546,77.619265,police,2025-12-12 13:18:04,+916393190451,0.53,12.912_77.619|police
CALL00980,INC0062,13.012292,77.633346,fire,2025-12-11 09:35:20,+919672074781,0.67,13.012_77.633|fire
CALL00981,INC0075,12.922048,77.5517,fire,2025-12-11 22:25:21,+916314474653,0.77,12.922_77.552|fire
CALL00982,INC0091,12.964616,77.597979,medical,2025-12-11 03:05:40,+917418098259,0.87,12.965_77.598|medical
CALL00983,INC0131,12.936934,77.602441,fire,2025-12-10 15:55:07,+918373566430,0.6,12.937_77.602|fire
CALL00984,INC0096,13.038499,77.528153,fire,2025-12-11 18:26:24,+917819303777,0.92,13.038_77.528|fire
CALL00985,INC0191,12.933053,77.663486,police,2025-12-10 09:54:55,+919242244701,0.95,12.933_77.663|police
CALL00986,INC0012,12.939357,77.524112,police,2025-12-11 14:56:58,+918962313069,0.78,12.939_77.524|police
CALL00987,INC0001,13.011813,77.629452,medical,2025-12-12 16:12:15,+919436757371,0.84,13.012_77.629|medical
CALL00988,INC0134,13.029267,77.587306,police,2025-12-12 06:55:48,+919536899847,0.56,13.029_77.587|police
CALL00989,INC0155,13.015993,77.537397,medical,2025-12-12 01:28:59,+916986859129,0.53,13.016_77.537|medical
CALL00990,INC0096,13.038357,77.527718,fire,2025-12-11 08:12:00,+918327556687,0.76,13.038_77.528|fire
CALL00991,INC0043,13.060372,77.635234,police,2025-12-12 05:25:15,+916125236223,0.6,13.06_77.635|police
CALL00992,INC0009,13.09591,77.688052,police,2025-12-13 17:33:52,+919243980469,0.72,13.096_77.688|police
CALL00993,INC0104,13.024262,77.561002,fire,2025-12-13 09:05:45,+916965573618,0.83,13.024_77.561|fire
CALL00994,INC0042,13.033572,77.563436,fire,2025-12-13 04:45:06,+916424078868,0.95,13.034_77.563|fire
CALL00995,INC0169,12.926288,77.551784,fire,2025-12-10 15:44:20,+919292568553,0.6,12.926_77.552|fire
CALL00996,INC0156,12.944836,77.570096,fire,2025-12-13 16:14:00,+918640986049,0.96,12.945_77.57|fire
CALL00997,INC0188,12.9619,77.598988,police,2025-12-11 16:07:32,+917874862260,0.92,12.962_77.599|police
CALL00998,INC0001,13.011381,77.629162,medical,2025-12-12 22:55:46,+918992533719,0.93,13.011_77.629|medical
CALL00999,INC0013,12.906659,77.657306,police,2025-12-11 13:08:15,+919281559175,0.54,12.907_77.657|police
CALL01000,INC0035,12.986385,77.686865,fire,2025-12-12 04:10:00,+918469347480,0.91,12.986_77.687|fire
